Header	Japanese	Google Translate	Translated	Notes
2030104	ジョーカー!⏎どうして!?⏸どうして デインを⏎殺そうとしたんだ!	Joker!⏎Why!?⏸Why did you try to ⏎kill Dain!	ジョーカー!⏎どうして!?⏸どうして デインを⏎殺そうとしたんだ!	
1203030c	生きていたとは、って⏎おどろいてたよね!	I was so surprised to find out that he was alive!	生きていたとは、って⏎おどろいてたよね!	
19810710	お、重い! どけてくれっ!	"Oh, it's heavy! Move it away!"	お、重い! どけてくれっ!	
20030c14	リーフ、ジャスミン、バルダ、みんな!⏎ベルトは ぼくにまかせて!	"Leaf, Jasmine, Barda, everyone!⏎Leave the belt to me!"	リーフ、ジャスミン、バルダ、みんな!⏎ベルトは ぼくにまかせて!	
5030104	デイン!?	Dayne!?	デイン!?	
19810710	早くおいかけろ!⏎あいつはオルだ!	Hurry up and go!⏎He's an idiot!	早くおいかけろ!⏎あいつはオルだ!	
2b810938	やられた!	I was defeated!	やられた!	
19810710	オレは やつがオルだと⏎気づいた⏸スキをついて殺した⏎つもりだったが……	"I ⏎realized ⏎that he was Orr ⏸I thought I liked him and killed him⏎, but..."	オレは やつがオルだと⏎気づいた⏸スキをついて殺した⏎つもりだったが……	
2030104	どうして それを言わなかったんだ!	Why didn't you say that!	どうして それを言わなかったんだ!	
19810710	おまえたちはデインと⏎親しそうだったからな⏸オレとデインなら⏎デインを信じるだろう?	"You guys seemed to be close to Dain, so if it were me and Dain, you would believe Dain, right?"	おまえたちはデインと⏎親しそうだったからな⏸オレとデインなら⏎デインを信じるだろう?	
0b030208	ジョーカー。⏎それは正しい はんだんだ	Joker. ⏎That's correct Solder	ジョーカー。⏎それは正しい はんだんだ	
0a030208	だが今は時間がない。おうぞ!	But I don't have time right now. Let's go!	だが今は時間がない。おうぞ!	
19810710	イカボッド!?	Ichabod!?	イカボッド!?	
2030104	何をする!	what are you going to do!	何をする!	
2030104	デインの手先だな……	It's Dain's minion...	デインの手先だな……	
1203030c	考えるのは後!⏎さあ、急ぎましょう!	"Don't think about it later!⏎Now, let's hurry!"	考えるのは後!⏎さあ、急ぎましょう!	
3030104	帰ってきたんだね……	You're back...	帰ってきたんだね……	
9030208	まだ、なつかしむのは早いぞ	It's still too early to feel nostalgic.	まだ、なつかしむのは早いぞ	
1030104	(……デインだ)	(...It's Dain)	(……デインだ)	
1201030c	(行きましょう!⏎ゆるせないわ!)	(Let's go!⏎I won't let you go!)	(行きましょう!⏎ゆるせないわ!)	
1030104	(待って……⏎ベルトを持ってないぞ!?)	(Wait...⏎I don't have a belt!?)	(待って……⏎ベルトを持ってないぞ!?)	
1d030b20	影の大王様はお怒りだ。⏎けして おゆるしには なるまい	The Great King of Shadows is angry. ⏎He will never forgive me	影の大王様はお怒りだ。⏎けして おゆるしには なるまい	
1a810c14	だろうね⏸でもね、みんなが 命令に⏎したがうと思ったら 大まちがいさ⏸それだけ知らせたくてさ	"I guess that's true⏸But, if you think that everyone will follow orders⏎, you're making a big mistake⏸That's all I want to let you know."	だろうね⏸でもね、みんなが 命令に⏎したがうと思ったら 大まちがいさ⏸それだけ知らせたくてさ	
1d030b20	まったく、おまえの⏎気が知れないわい⏸影の大王様から 信用されて⏎重要な役目をあたえられ……⏸せっかく てきに近づいたと⏎いうのに殺しもせず……	"I really don't know how you feel.The Great King of Shadows trusted you and gave you an important role...Even though you approached him, you didn't kill him..."	まったく、おまえの⏎気が知れないわい⏸影の大王様から 信用されて⏎重要な役目をあたえられ……⏸せっかく てきに近づいたと⏎いうのに殺しもせず……	
1a810c14	戦う相手は⏎彼らでは なかったって事⏸それに気がついたのさ	I realized that the opponent I was fighting was not them.	戦う相手は⏎彼らでは なかったって事⏸それに気がついたのさ	
1d030b20	自分の命と引きかえに?⏎おろか……笑止……⏸さあ、ベルトを出すんだ	"In exchange for your own life?⏎What a fool...lol...⏸Come on, take out your belt."	自分の命と引きかえに?⏎おろか……笑止……⏸さあ、ベルトを出すんだ	
1a810c14	大王に直接わたすよ。⏎ぼくが帰ってきたと伝えて	I'll give it directly to the Great King. ⏎Tell them I'm back	大王に直接わたすよ。⏎ぼくが帰ってきたと伝えて	
1030104	(デインはオル……⏎でも、ぼくたちの味方だったんだ……)	(Dane is Ol...⏎But he was on our side...)	(デインはオル……⏎でも、ぼくたちの味方だったんだ……)	
1101030c	(助けてあげなくちゃ!)	(I have to help you!)	(助けてあげなくちゃ!)	
9030208	(ベルトをエサに影の大王に⏎近づくつもりだな……)	(I'm planning to use the belt as bait to get closer to the Great King of Shadows...)	(ベルトをエサに影の大王に⏎近づくつもりだな……)	
1d030b20	ふははははは!	Hahahahaha!	ふははははは!	
1e810c14	何がおかしい!	What's wrong!	何がおかしい!	
1d030b20	オルとは話などしない	I don't talk to Ol.	オルとは話などしない	
1a810c14	……なるほど	……I see	……なるほど	
19810710	デイン! ベルトを返せ!	Dane! Give me back my belt!	デイン! ベルトを返せ!	
1a030c14	安全なばしょへ はこんでおいたよ	I put it in a safe place.	安全なばしょへ はこんでおいたよ	
1d030b20	はこんだ? どこだ!?	Is it in? Where is it!?	はこんだ? どこだ!?	
1e810c14	言うか!	Say it!	言うか!	
2030104	デイン!!	Dayne!!	デイン!!	
1f810c14	来ないで!⏎ぼくはもう……かいぶつだ!	Don't come!⏎I'm already...a monster!	来ないで!⏎ぼくはもう……かいぶつだ!	
28010a14	ぐああああ……	Guaaaaaaaaaaaaaaaaaaaaaaaaa...	ぐああああ……	
1381030c	デイン……	Dain...	デイン……	
0a030208	たたかうぞ!⏎これはもう ただのオルだ!	Let's fight!⏎This is just an old man!	たたかうぞ!⏎これはもう ただのオルだ!	
1f810c14	……ぼくは……	……I am……	……ぼくは……	
3030104	デイン……	Dain...	デイン……	
20810c14	少しのあいだ……楽しかったな	It was fun for a little while...	少しのあいだ……楽しかったな	
1303030c	うん	Yeah	うん	
20810c14	がんばれよ……	Good luck...	がんばれよ……	
9030208	デイン、ベルトは?	"Dane, what about your belt?"	デイン、ベルトは?	
20810c14	ベルトは……守ったよ⏸ぼくが 持っていた方が⏎安全……だったから	I protected the belt because it was safer if I held it.	ベルトは……守ったよ⏸ぼくが 持っていた方が⏎安全……だったから	
1030104	今はどこに?	Where are you now?	今はどこに?	
1f810c14	早く……帰りなよ	Hurry...go home	早く……帰りなよ	
1103030c	デイン!	Dayne!	デイン!	
1f810c14	いいんだ……オルだから	It's okay...because it's Ol'	いいんだ……オルだから	
1103030c	あなたはオルじゃない!	You're not Ol'!	あなたはオルじゃない!	
20810c14	……ありが……と……	……thank you……	……ありが……と……	
2030104	デイン!	Dayne!	デイン!	
0a030208	リーフ、ジャスミン、にげろ!	"Leaf, Jasmine, Nigero!"	リーフ、ジャスミン、にげろ!	
2810104	どうして!?	Why!?	どうして!?	
9030208	オレはジョーカーをはこぶ。⏎先に にげろ	I wear the joker. ⏎Nigero first	オレはジョーカーをはこぶ。⏎先に にげろ	
1181030c	逆でしょ!⏎早く行って!	It's the opposite! ⏎Go quickly!	逆でしょ!⏎早く行って!	
9030208	おまえたち……	You guys...	おまえたち……	
2030104	あとで!	later!	あとで!	
1810104	デイン……ありがとう!	Dane...thank you!	デイン……ありがとう!	
2030104	憲兵だ!	Military police!	憲兵だ!	
9810208	見つかるとやっかいだぞ	It would be a problem if you were found.	見つかるとやっかいだぞ	
1103030c	もどりましょ	Let's go back	もどりましょ	
28010700	広場のほうがさわがしいぞ	The square is more refreshing.	広場のほうがさわがしいぞ	
28010600	なにかあったのか?	Did something happen?	なにかあったのか?	
28010700	行くぞ!	Let's go!	行くぞ!	
1810104	ベルトは見つけたよ	I found the belt	ベルトは見つけたよ	
9810208	わかった	Understood	わかった	
1810104	ジョーカーの様子は?	How's the Joker?	ジョーカーの様子は?	
9810208	今、息をふき返したところだ	I just caught my breath	今、息をふき返したところだ	
19810710	ここは……この家は……	This... this house...	ここは……この家は……	
1810104	ぼくの家だよ	it's my house	ぼくの家だよ	
19810710	ジャスミン!?	jasmine!?	ジャスミン!?	
19810710	ジャスミン……良い子だ……⏎ますます似てきたな……	Jasmine...she's a good girl...⏎She's starting to look more and more like me...	ジャスミン……良い子だ……⏎ますます似てきたな……	
1703030c	な、なにをするの!?	W-what are you doing!?	な、なにをするの!?	
19810710	かあさんにそっくりだよ、ジャスミン	"You look just like your mom, Jasmine."	かあさんにそっくりだよ、ジャスミン	
1203030c	お母さん? 何の話?⏎お母さんはずっと前に死んだわ!	Mom? What are you talking about?⏎My mom died a long time ago!	お母さん? 何の話?⏎お母さんはずっと前に死んだわ!	
19810710	ああ、そうだよ⏸わたしの愛するつまは……死んだ	"Ah, that's right⏸My beloved Tsuma...died."	ああ、そうだよ⏸わたしの愛するつまは……死んだ	
9030208	ジョーカー?	Joker?	ジョーカー?	
19030710	トーラからは……返事が来なかった……⏸おってが せまってくる……	I didn't get a reply from Thora...⏸It's getting closer...	トーラからは……返事が来なかった……⏸おってが せまってくる……	
19030710	わたしとつまは にげた……⏸東へ……ちんもくの森だ……	My wife and I ran away...⏸To the east...to the Forest of Silence...	わたしとつまは にげた……⏸東へ……ちんもくの森だ……	
19030710	ジャスミン⏸森で生まれた わたしの⏎愛するむすめよ……⏸苦労をかけたな……	Jasmine ⏸My ⏎beloved daughter born in the forest...⏸You put a lot of effort into it...	ジャスミン⏸森で生まれた わたしの⏎愛するむすめよ……⏸苦労をかけたな……	
0a810208	リーフ、ベルトを出せ!	"Leaf, take out your belt!"	リーフ、ベルトを出せ!	
1030104	え?	picture?	え?	
0a810208	わからないか?⏸ここにいるのはエンドン国王⏎その人だ!⏸そしてジャスミンが王家の⏎正しき あとつぎ!	Don't you understand? ⏸ This is King Endon ⏎ That's him! ⏸ And Jasmine is the royal ⏎ Right Next!	わからないか?⏸ここにいるのはエンドン国王⏎その人だ!⏸そしてジャスミンが王家の⏎正しき あとつぎ!	
1781030c	そ、そんな!	"Oh, that’s it!"	そ、そんな!	
5030104	探していた相手と⏎ずっと いっしょにいたなんて……	I can't believe I've been with the person I was looking for all this time...	探していた相手と⏎ずっと いっしょにいたなんて……	
9810208	ジャスミン。⏎これは……やらねばならぬ	jasmine. ⏎This...must be done	ジャスミン。⏎これは……やらねばならぬ	
1381030c	こわいわ……	It's scary...	こわいわ……	
2030104	ぼくたちがいる。だいじょうぶ	There we are. It's okay	ぼくたちがいる。だいじょうぶ	
9810208	どうだ?	What do you think?	どうだ?	
3030104	何も……起こらない……	Nothing...happens...	何も……起こらない……	
3030104	(父さん……これはいったい⏎どういう事でしょう……)⏸(ジャスミンが あとつぎでは⏎ないのなら……)	(Father...what on earth is this...?)⏸(If Jasmine isn't the next one...)	(父さん……これはいったい⏎どういう事でしょう……)⏸(ジャスミンが あとつぎでは⏎ないのなら……)	
28010700	おい! あけろ!	Hey! Open it!	おい! あけろ!	
28010600	家ごとぶちこわすぞ!	I'll destroy the whole house!	家ごとぶちこわすぞ!	
9030208	リーフ、にげろ!	"Leaf, n*****!"	リーフ、にげろ!	"Whoa there, Google Translate!"
2810104	そんな事できないよ!	I can't do that!	そんな事できないよ!	
9030208	あとつぎが 見つかるまで⏎ベルトを守れ!⏸今は それが おまえの使命だ!	⏎Protect the belt until you find the next one!⏸That's your mission now!	あとつぎが 見つかるまで⏎ベルトを守れ!⏸今は それが おまえの使命だ!	
1181030c	リーフ、早く行って!⏸わたしは だいじょうぶよ。⏎お父さんと いっしょだもの!	"Leaf, go quickly!⏸I'm fine. ⏎Dad and girlfriend are the same!"	リーフ、早く行って!⏸わたしは だいじょうぶよ。⏎お父さんと いっしょだもの!	
1d030b20	さあ、デル市民たちよ!⏸うら切り者たちの末路を⏎見てやろうではないか!	"Come on, citizens of Dell! ⏸ Let's ⏎ see the fate of the backbreakers!"	さあ、デル市民たちよ!⏸うら切り者たちの末路を⏎見てやろうではないか!	
2030104	父さん! 母さん! みんな!	Dad! Mom! Everyone!	父さん! 母さん! みんな!	
1d030b20	この者たちは影の大王様を⏎おとしいれようとした⏸この者たちを見よ!⏸この みにくい すがたを!⏎この にくにくしい表情を!	These people tried to subdue the Great King of Shadows⏎Look at these people!⏸This ugly figure!⏎This painful expression!	この者たちは影の大王様を⏎おとしいれようとした⏸この者たちを見よ!⏸この みにくい すがたを!⏎この にくにくしい表情を!	
1d030b20	さあ、デルの市民よ!⏸この者にふさわしい⏎刑をこたえよ!	"Come on, Citizens of Dell! ⏸ Respond to the punishment ⏎ that this person deserves!"	さあ、デルの市民よ!⏸この者にふさわしい⏎刑をこたえよ!	
28010600	死刑! 死刑!	Death penalty! Death penalty!	死刑! 死刑!	
3810104	みんな……みんな無理矢理⏎言わされてるんだ……	Everyone... everyone is being forced to do this...	みんな……みんな無理矢理⏎言わされてるんだ……	
1d030b20	ただの死刑では足りない!⏸この者たちは二重燒き印の上、死刑!	A mere death penalty is not enough! ⏸These people are sentenced to death with a double seal!	ただの死刑では足りない!⏸この者たちは二重燒き印の上、死刑!	
28010700	二重燒き印の上、死刑!	Death penalty for double burning!	二重燒き印の上、死刑!	
28010800	二重燒き印の上、死刑!	Death penalty for double burning!	二重燒き印の上、死刑!	
28010600	二重燒き印の上、死刑!	Death penalty for double burning!	二重燒き印の上、死刑!	
3030104	どうしたらいいんだ!	What should I do!	どうしたらいいんだ!	
2030104	ベルトよ!⏎教えてくれ!	Belt!⏎Tell me!	ベルトよ!⏎教えてくれ!	
3030104	なんだってんだよ!	What the hell!	なんだってんだよ!	
5030104	しまった!	It's gone!	しまった!	
3030104	こんな時に ぼくは……	"At times like this, I..."	こんな時に ぼくは……	
3030104	こんなに 父さんたちの近くに⏎来ているのに……	Even though I'm so close to my fathers...	こんなに 父さんたちの近くに⏎来ているのに……	
28010600	二重燒き印の上、死刑!	Death penalty for double burning!	二重燒き印の上、死刑!	
3030104	あたまがヘンになりそうだ。⏎まずひとつずつ片付けよう⏸順番を考えるんだ⏸まず、父さんたちを……	"My head feels like it's going to be weird. ⏎Let's take care of things one by one ⏸ Think about the order ⏸ First, let's take care of the fathers..."	あたまがヘンになりそうだ。⏎まずひとつずつ片付けよう⏸順番を考えるんだ⏸まず、父さんたちを……	
1030104	いや、宝石が先だ……	"No, the jewelry comes first..."	いや、宝石が先だ……	
2030104	そうか!⏸アディン王は7この宝石を⏎この順番にベルトにつけたんだ⏸そして宝石の頭文字を取って⏎国の名前にした!⏸それがDELTORA(デルトラ)だ!	That's right! ⏸ King Adin wore 7 of these jewels ⏎ in this order on his belt ⏸ and took the initials of the jewels and named his country! ⏸ That's DELTORA!	そうか!⏸アディン王は7この宝石を⏎この順番にベルトにつけたんだ⏸そして宝石の頭文字を取って⏎国の名前にした!⏸それがDELTORA(デルトラ)だ!	
1030104	今までベルトは完成して⏎いなかったんだ!	The belt had not been completed until now!	今までベルトは完成して⏎いなかったんだ!	
2030104	そうだ!⏸だから、ジャスミンが まいても⏎何も起こらなかった!	That's right! ⏸ So even if jasmine was sprinkled ⏎ nothing happened!	そうだ!⏸だから、ジャスミンが まいても⏎何も起こらなかった!	
2030104	ジャスミン!⏎待っていてくれ!	Jasmine!⏎Wait for me!	ジャスミン!⏎待っていてくれ!	
1030104	(どうしてみんな だまっているんだ?)	(Why is everyone quiet?)	(どうしてみんな だまっているんだ?)	
3030104	(ぼくが見えないのか……)	(Can't you see me...)	(ぼくが見えないのか……)	
2030104	(いや……ちがう。⏎みんな ぼくに期待してるんだ……)⏸(このベルトに希望を⏎見ているんだね……)	(No... that's not true. ⏎Everyone has expectations for me...)⏸(They see hope in this belt...)	(いや……ちがう。⏎みんな ぼくに期待してるんだ……)⏸(このベルトに希望を⏎見ているんだね……)	
1030104	(みんな……ありがとう……)	(Thank you everyone...)	(みんな……ありがとう……)	
1d030b20	おい!⏎少年はどこだ!⏸あの少年が⏎いないではないか!	Hey!⏎Where’s the boy!⏸That boy⏎isn’t there!	おい!⏎少年はどこだ!⏸あの少年が⏎いないではないか!	
1030104	(もう時間がない……)	(I don't have time anymore...)	(もう時間がない……)	
2030104	(行くぞ!)	(Let's go!)	(行くぞ!)	
5030104	父さん!?	Dad!?	父さん!?	
1d030b20	この死にぞこないめ!	Don't come to this death!	この死にぞこないめ!	
2030104	父さん!	Dad!	父さん!	
2030104	よくも!	Well done!	よくも!	
1b030618	リーフ…何をしている……⏎早くベルトを……	Leaf... What are you doing... ⏎Quickly put your belt on...	リーフ…何をしている……⏎早くベルトを……	
2030104	ちがうよ、父さん。⏎ベルトはジャスミンに!	"No, Dad. ⏎The belt is jasmine!"	ちがうよ、父さん。⏎ベルトはジャスミンに!	
1b030618	リーフ……ベルトを身につけるんだ!	Leaf...wear your belt!	リーフ……ベルトを身につけるんだ!	
28010000	#f9ff父さん……ぼくは かったんだね。⏎#f9ff影の大王を……	#f9ffDad...I guess I was. ⏎#f9ff The Great King of Shadows...	#f9ff父さん……ぼくは かったんだね。⏎#f9ff影の大王を……	
28010000	#f9ffあいつをデルトラから⏎#f9ffおい出したんだよね……	#f9ffYou took that guy out of Deltora⏎#f9ff...	#f9ffあいつをデルトラから⏎#f9ffおい出したんだよね……	
28010000	#f9ffでも、なぜ……⏎#f9ffどうしてベルトが ぼくに……	#f9ffBut why...⏎#f9ffWhy did the belt come to me...	#f9ffでも、なぜ……⏎#f9ffどうしてベルトが ぼくに……	
28010000	#f9ffまさか!?	#f9ffNo way!?	#f9ffまさか!?	
1c03081c	リーフ、早くお父さんに	"Leaf, soon to be a father"	リーフ、早くお父さんに	
1810104	うん	Yeah	うん	
1b810618	リーフ……よくやった	Leaf...well done	リーフ……よくやった	
3030104	父さん……⏸父さんがエンドン国王……⏎母さんが王妃……⏸そしてジョーカーがジャード⏸親友同士が入れかわったんだ⏸そう……なんだね?	Dad... ⏸ Dad is King Endon... ⏎ Mom is Queen... ⏸ And Joker is Jard ⏸ Best friends have switched places ⏸ So... what is it?	父さん……⏸父さんがエンドン国王……⏎母さんが王妃……⏸そしてジョーカーがジャード⏸親友同士が入れかわったんだ⏸そう……なんだね?	
1b810670	ああ⏸そうするしかなかった。⏎かくしていて悪かったな	Ah ⏸ I had no choice but to do that. ⏎It was a shame to keep it that way.	ああ⏸そうするしかなかった。⏎かくしていて悪かったな	
3030104	本当だよ。⏎どうして……	It's true. ⏎Why...	本当だよ。⏎どうして……	
19810718	知っていたらどうなっていた?⏎そうぞうしてみろ	What would have happened if I had known? ⏎Try it!	知っていたらどうなっていた?⏎そうぞうしてみろ	
3030104	……うん	……Yeah	……うん	
1b030670	ジャード⏸わたしだけではなく 息子まで⏎世話になったようだな	It seems like Jard took care of not only me but also my son.	ジャード⏸わたしだけではなく 息子まで⏎世話になったようだな	
19810718	何も気にする事はない⏸おかげできおくを取りもどして⏎むすめにも会えた	"There's nothing to worry about ⏸ Thanks to you, I got my belongings back ⏎ I was able to meet my daughter too"	何も気にする事はない⏸おかげできおくを取りもどして⏎むすめにも会えた	
1c030828	わたしたちの みがわりに⏎町を出たばかりに……⏸とてもひどい目にあったのね	"In our place, ⏎we had just left town...⏸we had a very bad experience."	わたしたちの みがわりに⏎町を出たばかりに……⏸とてもひどい目にあったのね	
19810718	あの時のけつだんのおかげで⏎今がある	"Thanks to Ketsudan back then, there is now ⏎"	あの時のけつだんのおかげで⏎今がある	
0b030208	エンドン国王よ。⏎オレは何も知らずに……⏸兵士だったころは 遠くからしか⏎あなたを見た事がなかった⏸だから、あなたの事は国王の⏎親友だった かじ屋だとばかり……⏸数々のぶれいを おゆるしください	"King Endon. ⏎I don't know anything...⏸When I was a soldier, I only saw you from a distance⏎⏸So, all I knew about you was that the king's ⏎best friend was a blacksmith...⏸ Please forgive me for all my troubles."	エンドン国王よ。⏎オレは何も知らずに……⏸兵士だったころは 遠くからしか⏎あなたを見た事がなかった⏸だから、あなたの事は国王の⏎親友だった かじ屋だとばかり……⏸数々のぶれいを おゆるしください	
1b810670	何を言ってるんだ、バルダ⏸きみという親友がいなかったら⏎わたしたちは どうなっていた事か……	"What are you talking about, Barda? If I didn't have a best friend like you, I don't know what would have happened to us..."	何を言ってるんだ、バルダ⏸きみという親友がいなかったら⏎わたしたちは どうなっていた事か……	
1c810828	バルダ。わたしからもおれいを⏸リーフのそばにいてくれて⏎本当にありがとう	Barda. My heart goes out to you too⏸Thank you so much for being by Leaf’s side⏎	バルダ。わたしからもおれいを⏸リーフのそばにいてくれて⏎本当にありがとう	
9030208	いや……	no……	いや……	
1810104	(……そうだったのか)	(...Is that so?)	(……そうだったのか)	
9030208	どうした、リーフ	"What's up, Leaf?"	どうした、リーフ	
1030104	父さんたちの正体がわかったら⏎いろんな なぞがとけた⏸かじ屋なのに 歴史の勉強ばかり⏎させられた事とか……⏸どうして父さんは⏎国王の事を悪く言うのかとか……	"Once I found out who my fathers were, I was able to solve all sorts of mysteries, and even though I was a trickster, I was forced to study history all the time... Why did my father say bad things about the king?"	父さんたちの正体がわかったら⏎いろんな なぞがとけた⏸かじ屋なのに 歴史の勉強ばかり⏎させられた事とか……⏸どうして父さんは⏎国王の事を悪く言うのかとか……	
1b810670	リーフ。⏎おまえは今、本当の事を知った	Leaf. ⏎You now know the truth	リーフ。⏎おまえは今、本当の事を知った	
1030104	はい	yes	はい	
1b810670	それならば、これから この世界で⏎すべき事……⏸それもわかるな	"If that's the case, what you should do in this world from now on...⏸I understand that."	それならば、これから この世界で⏎すべき事……⏸それもわかるな	
3030104	うん。でも……	Yeah. but……	うん。でも……	
1b810670	でもと言うな	But don't say it	でもと言うな	
1030104	はい	yes	はい	
1b810670	…………ふっ。⏎そろそろ時間だ	……Huh. ⏎It's almost time	…………ふっ。⏎そろそろ時間だ	
2030104	父さん!	Dad!	父さん!	
1b810670	わたしは……ああ、なんと⏎しあわせなのだろう⏸わたしは使命をはたしたのだ⏸わたしのせいで 国民が味わったふこうを⏎消し去りたいと ずっと思っていた⏸その望みが かなったのだ……⏸しかも、それをやりとげたのは……⏸愛するつまと育てた……	"I…oh, how happy I am! I have accomplished my mission. I have always wanted to eliminate the fumes that the people suffered because of me. That wish has come true. That's... ⏸ Moreover, the person who was able to do it was... ⏸ Raised with my beloved Tsuma..."	わたしは……ああ、なんと⏎しあわせなのだろう⏸わたしは使命をはたしたのだ⏸わたしのせいで 国民が味わったふこうを⏎消し去りたいと ずっと思っていた⏸その望みが かなったのだ……⏸しかも、それをやりとげたのは……⏸愛するつまと育てた……	
1c030828	あなた?	you?	あなた?	
1b810670	なあ、おまえ。⏎リーフは じまんの息子だな	"Hey, you. ⏎Leaf is Jiman's son."	なあ、おまえ。⏎リーフは じまんの息子だな	
1c030828	そうよ。⏎いつも話していたとおりね	That's right. ⏎As I always said.	そうよ。⏎いつも話していたとおりね	
1b810670	ああ。⏎ゆめに見た……こうふくな……結末だ	ah. ⏎I saw it in a dream...this is the ending...	ああ。⏎ゆめに見た……こうふくな……結末だ	
2030104	父さん!	Dad!	父さん!	
1	そして……	and……	そして……	
19030710	ベルトに はめられた宝石は⏎7つの部族が 力を合わせる しるし……⏸影の大王の支配をのりこえて⏎いま ふたたび 現実となったのだな	The jewel in the belt is a sign that the seven tribes are joining forces... They have overcome the rule of the Great Shadow King and have now become reality once again.	ベルトに はめられた宝石は⏎7つの部族が 力を合わせる しるし……⏸影の大王の支配をのりこえて⏎いま ふたたび 現実となったのだな	
3903085c	グノメ族の代表として⏎長老にかわり参上した⏸あのときの約束、今こそ はたそう!	"As a representative of the Gnome tribe, I have come on behalf of the elders.The promise we made back then, now is the time to fight!"	グノメ族の代表として⏎長老にかわり参上した⏸あのときの約束、今こそ はたそう!	
2d810740	ジョーカーさんのはたらきは⏎すばらしいです⏸こんなに短いあいだに⏎7部族をあつめてしまいました!	Mr. Joker's work is ⏎amazing!⏎He has gathered ⏎7 tribes in such a short time!	ジョーカーさんのはたらきは⏎すばらしいです⏸こんなに短いあいだに⏎7部族をあつめてしまいました!	
3a030660	デインぼっちゃんは⏎どうしているでしょうか⏸レジスタンスにも情報はありません。⏎無事だとよいのですが……	⏎What is Dane Botchan doing?⏸Resistance also has no information. ⏎I hope you're okay...	デインぼっちゃんは⏎どうしているでしょうか⏸レジスタンスにも情報はありません。⏎無事だとよいのですが……	
2b810938	ひさしぶりだな、グロックだ。⏎オレもレジスタンスの一員なんだ⏸え? おぼえてないって!?⏎リスメアのきょうぎ大会で……いや、いい	"It's been a while, Glock. ⏎I'm also a member of the resistance⏸Huh? You don't remember!?⏎At the Kyogi tournament in Lismere... No, it's fine."	ひさしぶりだな、グロックだ。⏎オレもレジスタンスの一員なんだ⏸え? おぼえてないって!?⏎リスメアのきょうぎ大会で……いや、いい	
2a810834	みんな! ぼくの声が聞こえる?⏎ララディンのマナスだよ!⏸テーガンをたおしてくれたから⏎しゃべれるようになったんだ!	Everyone! Can you hear me?⏎It's Manas from Laladin!⏸Because I defeated Tegan⏎I can now talk!	みんな! ぼくの声が聞こえる?⏎ララディンのマナスだよ!⏸テーガンをたおしてくれたから⏎しゃべれるようになったんだ!	
2c03063c	あれいらい、ずっと思っていました。⏎トーラのあやまちを正したい と⏸そのきかいが こんなにもはやく⏎やってくるなんて……かんげきです!	"I've been thinking about that for a long time. ⏎I want to correct Torah's wrongs, and ⏸ that message has come so quickly... it's amazing!"	あれいらい、ずっと思っていました。⏎トーラのあやまちを正したい と⏸そのきかいが こんなにもはやく⏎やってくるなんて……かんげきです!	
1381030c	ジョーカー……⏎てあてはしたけど、ずっとねむってる⏸イカボッドにやられた きずも⏎よくないのに 無理するからよ……	"Joker... ⏎I tried to protect him, but he's still sleeping ⏸He's still asleep from being hurt by Ichabod ⏎It's not good for him, but he's going to overdo it..."	ジョーカー……⏎てあてはしたけど、ずっとねむってる⏸イカボッドにやられた きずも⏎よくないのに 無理するからよ……	
9810208	タフなジョーカーの事だ、心配ないさ⏸こっちはまかせて⏎おまえはベルトをさがすんだ	"It's tough Joker, don't worry ⏸ Leave it to me ⏎ You look for the belt."	タフなジョーカーの事だ、心配ないさ⏸こっちはまかせて⏎おまえはベルトをさがすんだ	
0	ふかくてそこが見えない	It's so thick I can't see it	ふかくてそこが見えない	
1030104	1つ目の宝石は……⏎#f6ff	The first jewel is...⏎#f6ff	1つ目の宝石は……⏎#f6ff	
1030104	2つ目の宝石は……⏎#f6ff	The second jewel is...⏎#f6ff	2つ目の宝石は……⏎#f6ff	
1030104	3つ目の宝石は……⏎#f6ff	The third jewel is...⏎#f6ff	3つ目の宝石は……⏎#f6ff	
1030104	4つ目の宝石は……⏎#f6ff	The fourth jewel is...⏎#f6ff	4つ目の宝石は……⏎#f6ff	
1030104	5つ目の宝石は……⏎#f6ff	The fifth jewel is...⏎#f6ff	5つ目の宝石は……⏎#f6ff	
1030104	6つ目の宝石は……⏎#f6ff	The sixth jewel is...⏎#f6ff	6つ目の宝石は……⏎#f6ff	
1030104	さいごの宝石は……⏎#f6ff	The final jewel is...⏎#f6ff	さいごの宝石は……⏎#f6ff	
0	Diamond(ダイアモンド)	Diamond	Diamond(ダイアモンド)	
0	Emerald(エメラルド)	Emerald	Emerald(エメラルド)	
0	Lapislazuli(ラピスラズリ)	Lapislazuli	Lapislazuli(ラピスラズリ)	
0	Topaz(トパーズ)	Topaz	Topaz(トパーズ)	
0	Opal(オパール)	Opal	Opal(オパール)	
0	Ruby(ルビー)	Ruby	Ruby(ルビー)	
0	Amethyst(アメジスト)	Amethyst	Amethyst(アメジスト)	
2030104	この順番じゃない!	Not in this order!	この順番じゃない!	
1030104	おちついて よく考えるんだ	Calm down and think about it	おちついて よく考えるんだ	
0	DELTORA(デルトラ)のベルト⏎⏎宝石を拾ってベルトにはめるんだ!⏎正しい順番があるはずだ!	DELTORA's belt ⏎⏎ Pick up the jewels and put them on the belt! ⏎ There must be a correct order!	DELTORA(デルトラ)のベルト⏎⏎宝石を拾ってベルトにはめるんだ!⏎正しい順番があるはずだ!	
